Year,FAMILY INTERVIEW (ID) NUMBER,AMOUNT CREDIT/STORE CARD DEBT,AMT INVESTED IN STOCKS ,TOTAL FAMILY INCOM, COMPLETED ED
2021,NA,NA,NA,NA,NA
2021,8781,0,0,31200,11
2021,4374,0,0,31000,12
2021,4633,1200,0,28404,14
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,7908,28000,0,62075,17
2021,3957,0,0,59036,11
2021,4515,0,0,24312,11
2021,8212,0,0,0,12
2021,4363,0,0,86896,14
2021,NA,NA,NA,NA,NA
2021,6484,0,0,16600,13
2021,7212,0,0,35700,11
2021,9236,0,0,40000,13
2021,4431,0,0,43264,10
2021,NA,NA,NA,NA,NA
2021,2351,0,0,14400,12
2021,9149,0,0,106400,16
2021,3385,0,0,60000,13
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,5781,0,0,232000,16
2021,7124,0,0,16764,16
2021,NA,NA,NA,NA,NA
2021,3133,5000,0,59624,12
2021,4451,0,0,58232,12
2021,5491,800,0,83600,12
2021,5766,0,0,19300,12
2021,5541,1500,0,55916,12
2021,8468,0,0,42000,12
2021,5218,0,0,0,12
2021,NA,NA,NA,NA,NA
2021,8449,0,0,193000,16
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,1511,0,0,11400,16
2021,1689,0,0,30381,15
2021,5946,0,0,20412,12
2021,5768,2500,0,99206,12
2021,NA,NA,NA,NA,NA
2021,7926,13000,1000,135700,15
2021,4090,0,0,73428,12
2021,3020,0,0,59000,14
2021,6636,0,0,59001,12
2021,2213,0,0,15780,12
2021,6422,0,0,38000,7
2021,6633,0,0,151560,13
2021,8388,0,0,0,12
2021,6801,2000,525,36550,11
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,5321,500,0,98750,16
2021,5621,0,0,22588,12
2021,7426,0,0,45000,12
2021,7283,700,0,28500,14
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,7255,300,0,63164,17
2021,231,0,0,50200,13
2021,305,0,0,6100,12
2021,NA,NA,NA,NA,NA
2021,2829,0,0,17760,14
2021,3679,0,0,31400,12
2021,2781,0,0,1300,12
2021,3199,0,0,44383,13
2021,7083,0,0,29500,12
2021,3235,0,0,27624,11
2021,5177,1800,0,21280,14
2021,3037,0,0,13212,12
2021,3670,0,0,55000,13
2021,5210,0,0,27248,14
2021,4010,0,0,36816,15
2021,6918,0,0,35993,13
2021,5466,32000,0,73000,13
2021,7406,0,0,49000,13
2021,1035,0,0,1560,12
2021,6806,0,0,12600,12
2021,7118,500,0,45075,11
2021,NA,NA,NA,NA,NA
2021,8118,0,0,192000,17
2021,8351,10000,0,865363,17
2021,3904,0,0,152640,12
2021,4798,20000,250,60000,12
2021,7953,30000,0,189000,16
2021,NA,NA,NA,NA,NA
2021,3715,3000,0,73600,15
2021,4774,0,0,18936,14
2021,3608,0,0,130100,15
2021,6089,15000,200,465200,16
2021,4438,0,0,93464,14
2021,NA,NA,NA,NA,NA
2021,5049,0,0,7200,15
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,5784,5000,0,200060,12
2021,6334,2500,0,150344,16
2021,8998,0,0,140000,16
2021,3127,1300,0,110100,13
2021,2328,1300,0,57200,17
2021,5434,0,0,39026,14
2021,NA,NA,NA,NA,NA
2021,2881,0,0,22602,11
2021,NA,NA,NA,NA,NA
2021,8944,0,0,36420,12
2021,2603,0,0,86120,14
2021,4985,0,0,25000,13
2021,7986,0,0,72367,16
2021,6432,0,0,22075,15
2021,NA,NA,NA,NA,NA
2021,5236,0,0,13296,14
2021,NA,NA,NA,NA,NA
2021,5640,0,0,30812,17
2021,4742,0,0,30880,14
2021,987,1500,0,14356,10
2021,8123,0,0,36382,12
2021,NA,NA,NA,NA,NA
2021,5796,0,0,21360,12
2021,5201,0,0,32000,11
2021,8231,0,0,7661,12
2021,4255,2500,1200,175000,16
2021,3119,0,0,96000,12
2021,2262,600,0,31000,15
2021,8089,0,0,7710,11
2021,8647,0,0,75000,14
2021,6640,0,0,13212,10
2021,7742,0,0,18000,13
2021,5510,0,0,7700,9
2021,5611,1000,0,59020,11
2021,3791,0,0,28100,14
2021,8073,0,0,77000,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3466,0,0,75600,11
2021,8195,0,0,52600,15
2021,4136,3200,0,74200,13
2021,6321,0,0,40000,12
2021,8637,0,0,70840,11
2021,2729,1000,0,49150,9
2021,5567,0,0,82840,12
2021,9125,0,0,38000,16
2021,5945,9999999,0,32143,17
2021,4644,0,0,62500,16
2021,7591,0,0,87369,12
2021,2133,0,0,68632,14
2021,8017,0,0,65006,14
2021,6384,0,0,32000,17
2021,2314,0,0,50662,12
2021,4064,0,0,85020,14
2021,3405,9000,0,47750,17
2021,3980,0,0,45000,12
2021,NA,NA,NA,NA,NA
2021,3230,1800,0,55500,17
2021,6751,5000,0,92046,13
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,5816,25000,0,26375,14
2021,4893,9999999,0,59119,16
2021,6301,0,0,16875,14
2021,3135,3000,0,22275,12
2021,6466,0,300,41500,15
2021,NA,NA,NA,NA,NA
2021,7944,0,0,1200,12
2021,7652,10000,0,40300,16
2021,5591,5000,600,39280,17
2021,NA,NA,NA,NA,NA
2021,7146,0,0,26800,14
2021,434,0,0,38620,15
2021,2313,0,0,10548,14
2021,5305,0,0,30080,14
2021,NA,NA,NA,NA,NA
2021,6433,0,0,40000,17
2021,2685,0,0,80100,15
2021,8528,0,0,10000,10
2021,7073,0,0,5375,13
2021,8947,0,0,30,12
2021,5544,20000,0,109904,14
2021,2299,10000,0,86960,12
2021,8919,0,0,39000,16
2021,3993,0,0,159900,13
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,8648,0,0,10920,12
2021,NA,NA,NA,NA,NA
2021,1552,0,0,87675,17
2021,1515,1800,0,103000,16
2021,1739,5000,0,208004,14
2021,6186,0,0,37454,15
2021,8516,0,0,13005,16
2021,NA,NA,NA,NA,NA
2021,6313,0,0,10200,12
2021,4179,0,0,42000,13
2021,9000,0,0,32020,14
2021,2606,0,0,72275,14
2021,8391,1000,0,50000,12
2021,5572,0,0,0,12
2021,4599,0,0,63000,13
2021,6209,0,0,35912,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3802,0,0,98000,15
2021,8536,0,0,87600,13
2021,7894,0,0,16500,11
2021,7834,0,0,43085,16
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,2983,0,0,10896,11
2021,NA,NA,NA,NA,NA
2021,5142,0,0,43264,11
2021,8669,0,0,82143,12
2021,9050,500,0,50000,99
2021,3117,0,0,16600,16
2021,6539,0,0,25066,14
2021,6985,0,0,53627,14
2021,3369,0,0,27922,15
2021,5392,0,0,25892,11
2021,5439,0,0,0,12
2021,4103,0,0,12584,11
2021,7688,0,0,58755,15
2021,7394,0,0,0,12
2021,3602,0,0,262400,17
2021,5976,0,999999998,28072,17
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,4245,5000,0,211600,16
2021,708,0,0,15520,16
2021,736,15000,0,94967,11
2021,7504,10000,0,146400,14
2021,2440,0,0,32000,15
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,7488,3000,0,210000,16
2021,NA,NA,NA,NA,NA
2021,8609,0,0,55600,14
2021,5215,3000,0,115028,16
2021,8284,6000,0,147697,12
2021,8700,0,0,41036,17
2021,8729,0,0,12300,9
2021,4058,0,0,26552,12
2021,6343,0,0,48681,14
2021,NA,NA,NA,NA,NA
2021,6429,0,0,2000,13
2021,6574,0,0,38766,8
2021,NA,NA,NA,NA,NA
2021,6454,0,0,26500,12
2021,NA,NA,NA,NA,NA
2021,5910,8000,0,37295,13
2021,105,0,0,19001,12
2021,181,0,0,26600,16
2021,8478,9999999,0,53742,12
2021,6534,700,0,4137,14
2021,NA,NA,NA,NA,NA
2021,3073,0,0,100150,16
2021,4026,0,0,39000,14
2021,5347,0,0,41900,12
2021,7877,0,0,0,7
2021,NA,NA,NA,NA,NA
2021,2156,0,0,61000,12
2021,NA,NA,NA,NA,NA
2021,8211,0,0,19700,13
2021,4560,0,0,116609,12
2021,5497,0,0,35075,11
2021,NA,NA,NA,NA,NA
2021,2151,0,0,20294,12
2021,NA,NA,NA,NA,NA
2021,4681,0,0,20280,12
2021,5468,0,0,12000,12
2021,4811,0,0,7922,17
2021,3275,0,0,400,8
2021,NA,NA,NA,NA,NA
2021,8744,0,0,31280,12
2021,NA,NA,NA,NA,NA
2021,7511,0,0,0,12
2021,7629,5200,0,97000,13
2021,8299,6000,0,33500,15
2021,NA,NA,NA,NA,NA
2021,5595,0,0,27800,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3756,9000,0,52980,17
2021,2477,0,0,42000,14
2021,3200,0,0,30106,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3210,0,0,113000,13
2021,4711,0,0,42600,14
2021,8193,0,0,65100,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,1636,0,0,12000,12
2021,NA,NA,NA,NA,NA
2021,1207,0,1000,169913,13
2021,1195,0,0,1500,10
2021,1841,0,0,34400,14
2021,1831,6000,2000,167275,16
2021,3458,0,0,62500,13
2021,NA,NA,NA,NA,NA
2021,2785,0,0,0,12
2021,8082,0,0,49650,13
2021,6391,0,0,552000,16
2021,7820,0,0,25075,15
2021,6746,0,0,117812,12
2021,8593,0,0,35060,12
2021,2460,0,0,14976,11
2021,NA,NA,NA,NA,NA
2021,3530,10000,0,42295,16
2021,960,0,0,95200,13
2021,1097,4000,8000,197500,16
2021,5075,9000,0,50055,17
2021,3384,0,0,5373,11
2021,NA,NA,NA,NA,NA
2021,5005,0,0,20000,12
2021,6942,0,0,16212,13
2021,NA,NA,NA,NA,NA
2021,1245,35000,0,409350,14
2021,975,0,0,15120,12
2021,1041,0,0,28350,12
2021,134,0,0,63704,12
2021,2104,1000,0,11840,12
2021,4452,0,0,23209,12
2021,4686,0,0,0,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,7182,0,0,0,12
2021,6644,0,0,63000,16
2021,7163,0,0,52000,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3021,0,0,45030,12
2021,NA,NA,NA,NA,NA
2021,6689,0,0,8619,14
2021,3717,0,0,119600,16
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,4854,0,0,54400,12
2021,8020,0,0,189240,14
2021,8286,0,0,146150,12
2021,3379,0,0,44600,11
2021,4542,0,0,190000,99
2021,4901,0,0,86000,12
2021,6653,0,0,45000,13
2021,3039,0,0,14076,12
2021,2941,1900,0,61188,12
2021,3643,2000,0,76000,12
2021,3262,0,0,72000,12
2021,4419,0,0,31000,13
2021,8127,25000,0,141000,15
2021,NA,NA,NA,NA,NA
2021,2336,0,0,96000,16
2021,7792,0,0,200000,16
2021,4902,0,0,10511,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,3475,1800,0,16875,12
2021,7929,5000,0,61582,12
2021,7172,8000,0,70000,12
2021,3709,0,0,13212,12
2021,7376,0,0,50000,12
2021,5916,0,0,75000,12
2021,9160,35000,0,90000,14
2021,3664,1300,0,106000,14
2021,3489,0,0,0,14
2021,2646,0,0,41190,10
2021,5251,0,0,15000,12
2021,6028,0,0,20000,11
2021,6489,0,0,31067,12
2021,4110,0,0,19949,12
2021,5580,2000,0,20352,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,5397,0,0,94288,12
2021,NA,NA,NA,NA,NA
2021,3179,0,0,22160,12
2021,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA
2021,8024,500,0,67152,14
2021,6487,0,0,24836,12
2021,NA,NA,NA,NA,NA
2021,6011,0,0,46000,16
2021,NA,NA,NA,NA,NA
2021,5931,0,0,37600,12
2021,6162,0,0,57400,12
2021,NA,NA,NA,NA,NA
2021,137,0,0,32780,11
2021,790,12000,0,60500,17
2021,484,4000,100,3000,12
2021,573,600,0,8420,12
2021,49,6000,0,11000,12
2021,1151,8000,0,95000,14
2021,NA,NA,NA,NA,NA
2021,7563,40000,0,26000,13
2021,3624,0,0,77600,12
2021,8269,5000,0,145840,12
2021,NA,NA,NA,NA,NA
2021,7287,0,0,86600,12
2021,6460,0,0,157872,12
2021,5255,0,0,36600,12
2021,3427,0,0,31000,12
2021,7248,0,0,67000,14
2021,8666,0,0,1000,12
2021,NA,NA,NA,NA,NA
2021,4915,0,0,62120,8
2021,2732,0,0,41384,12
2021,6699,0,0,34500,11
2021,8851,0,0,6627,13
2021,NA,NA,NA,NA,NA
2021,8757,0,0,49907,14
2021,8791,0,0,60075,12
2021,7197,0,0,44784,14
2021,NA,NA,NA,NA,NA
2021,4856,0,0,18732,14
2021,NA,NA,NA,NA,NA
2021,8687,0,0,800,11
2021,9242,0,0,21726,14
2021,NA,NA,NA,NA,NA
2021,5084,8000,0,160413,14
2023,NA,NA,NA,NA,NA
2023,3711,0,0,11340,12
2023,6017,0,0,10968,12
2023,3223,0,0,30000,10
2023,NA,NA,NA,NA,NA
2023,4583,0,0,47326,12
2023,NA,NA,NA,NA,NA
2023,8611,0,0,95112,12
2023,5399,9999999,0,17000,9
2023,NA,NA,NA,NA,NA
2023,4678,0,0,132200,14
2023,5692,0,0,59769,12
2023,8051,0,0,229804,16
2023,4878,0,0,40800,8
2023,8876,0,0,18000,10
2023,7609,0,0,63000,12
2023,6199,0,0,51456,10
2023,4297,0,0,66000,12
2023,4501,0,0,60994,12
2023,7282,0,0,29724,10
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,5961,0,0,21758,13
2023,4170,0,0,356200,17
2023,7989,10000,0,111000,17
2023,7311,0,0,379500,17
2023,NA,NA,NA,NA,NA
2023,4837,0,0,310000,17
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3178,0,0,0,9
2023,7630,0,0,0,12
2023,6949,2200,0,75000,11
2023,NA,NA,NA,NA,NA
2023,6136,0,0,61200,11
2023,3116,0,0,59280,11
2023,3442,0,0,37464,10
2023,3646,0,0,100,12
2023,7975,0,0,50000,11
2023,8475,0,0,65000,12
2023,NA,NA,NA,NA,NA
2023,7419,0,0,85477,12
2023,8477,0,0,67080,14
2023,3326,4000,0,45000,10
2023,5441,150,0,18000,9
2023,NA,NA,NA,NA,NA
2023,3565,0,0,26520,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,6089,0,0,130000,12
2023,NA,NA,NA,NA,NA
2023,3796,0,0,57480,12
2023,3475,0,0,40667,12
2023,5324,0,0,52000,12
2023,8572,0,0,9898,12
2023,NA,NA,NA,NA,NA
2023,8709,0,0,25851,9
2023,5386,1000,0,17220,15
2023,4357,0,0,0,14
2023,5996,0,0,2600,14
2023,3659,0,0,41172,14
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,4986,0,0,39520,12
2023,4459,38000,0,197700,16
2023,5389,0,0,23600,10
2023,NA,NA,NA,NA,NA
2023,459,0,0,46485,14
2023,NA,NA,NA,NA,NA
2023,6230,0,0,23400,15
2023,NA,NA,NA,NA,NA
2023,8643,0,0,651850,16
2023,4388,0,0,48000,11
2023,4144,5000,0,38000,14
2023,5843,0,0,177650,17
2023,4457,0,0,133100,17
2023,5873,0,3000,74300,17
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,7762,3200,0,228208,13
2023,NA,NA,NA,NA,NA
2023,7953,0,0,44412,14
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3276,0,0,86080,14
2023,3532,2000,0,99516,15
2023,NA,NA,NA,NA,NA
2023,5668,0,0,28160,12
2023,8339,0,0,74400,12
2023,6634,0,0,42618,12
2023,NA,NA,NA,NA,NA
2023,4909,10000,0,180000,99
2023,9047,0,0,119850,12
2023,3931,0,0,31280,12
2023,6908,0,0,32090,13
2023,6943,0,0,65100,12
2023,6265,13000,0,121000,12
2023,NA,NA,NA,NA,NA
2023,7342,0,0,37000,14
2023,4456,0,0,158200,14
2023,6334,0,0,74000,12
2023,8586,0,0,43400,13
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,2147,1000,0,34809,15
2023,NA,NA,NA,NA,NA
2023,7337,4500,0,51547,13
2023,9143,0,0,0,12
2023,6559,0,0,60330,14
2023,3515,10000,0,111000,14
2023,NA,NA,NA,NA,NA
2023,8159,0,0,65000,14
2023,8180,0,0,0,16
2023,NA,NA,NA,NA,NA
2023,3657,900,0,107968,13
2023,NA,NA,NA,NA,NA
2023,1132,0,0,45060,16
2023,3226,0,999999999,57950,16
2023,4703,0,0,24600,12
2023,7511,0,0,168860,15
2023,NA,NA,NA,NA,NA
2023,8185,0,0,1240000,16
2023,8940,0,0,83400,16
2023,3645,0,0,146100,17
2023,4641,0,0,30300,12
2023,4245,1000,0,98400,12
2023,NA,NA,NA,NA,NA
2023,4548,7000,0,131128,17
2023,5436,0,0,20800,12
2023,8800,0,0,0,8
2023,5195,0,0,290400,17
2023,7605,10000,0,77800,10
2023,4640,10000,0,114000,17
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,6723,0,0,69000,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,8684,0,0,22344,6
2023,5245,0,0,31000,11
2023,3289,0,0,54760,12
2023,6029,0,0,12704,12
2023,3426,0,0,10488,9
2023,5277,0,0,270000,16
2023,4755,0,0,63900,12
2023,4614,0,0,13981,13
2023,4687,0,0,13401,9
2023,3206,10000,0,68612,12
2023,6235,0,0,98526,16
2023,NA,NA,NA,NA,NA
2023,6887,0,0,107200,16
2023,5107,0,0,93388,11
2023,4498,0,0,56784,10
2023,NA,NA,NA,NA,NA
2023,7089,300,0,57000,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,4105,1500,0,56000,12
2023,5537,3000,0,40896,8
2023,5641,0,0,46500,8
2023,9010,300,0,65760,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,7446,10000,0,2790,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,208,0,0,10488,12
2023,6902,0,0,37672,14
2023,5617,0,0,267200,17
2023,3293,1200,0,57100,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,8338,0,0,129000,17
2023,5850,0,0,47108,16
2023,4493,0,0,51050,14
2023,5298,0,0,153641,12
2023,NA,NA,NA,NA,NA
2023,7409,0,0,166000,17
2023,4720,8000,0,72000,12
2023,7107,0,0,249000,16
2023,3356,0,0,27600,14
2023,8124,0,0,89000,14
2023,NA,NA,NA,NA,NA
2023,7504,0,0,74209,12
2023,NA,NA,NA,NA,NA
2023,5402,0,0,48002,13
2023,7627,0,0,31000,14
2023,NA,NA,NA,NA,NA
2023,7379,0,0,53400,17
2023,8150,0,0,343200,17
2023,4757,0,0,271279,12
2023,3087,0,10000,228000,17
2023,5179,0,0,56280,12
2023,5787,0,0,30000,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3073,1000,0,63252,11
2023,5464,20000,0,44553,11
2023,4939,6500,0,70752,12
2023,7584,0,0,12500,11
2023,NA,NA,NA,NA,NA
2023,6155,0,0,90000,9
2023,6956,0,0,80800,11
2023,4518,6000,0,83000,10
2023,9093,0,0,168000,11
2023,8530,0,0,35000,12
2023,3459,0,0,10000,10
2023,6360,0,0,92020,16
2023,3674,0,0,96000,12
2023,6974,0,0,72548,14
2023,NA,NA,NA,NA,NA
2023,5254,0,0,114200,12
2023,6280,0,0,89265,14
2023,NA,NA,NA,NA,NA
2023,4635,0,0,27037,13
2023,7830,0,0,63000,14
2023,NA,NA,NA,NA,NA
2023,1910,0,0,9500,12
2023,NA,NA,NA,NA,NA
2023,1372,0,0,3656,8
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,2229,0,0,12000,12
2023,2292,0,0,13040,12
2023,5927,0,999999999,29800,12
2023,5671,0,0,49068,17
2023,4178,3500,0,110120,17
2023,7591,10000,0,160500,17
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,8818,0,0,17000,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3448,0,0,150636,17
2023,6947,6000,0,226000,17
2023,5994,4000,0,150050,14
2023,7887,3000,0,99200,15
2023,3329,2100,0,91214,16
2023,7672,0,0,230500,17
2023,4383,8000,0,106400,16
2023,NA,NA,NA,NA,NA
2023,1758,0,0,137200,14
2023,NA,NA,NA,NA,NA
2023,179,0,0,15100,12
2023,NA,NA,NA,NA,NA
2023,806,0,0,17412,17
2023,812,700,0,1500,17
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,4372,10,0,117300,12
2023,NA,NA,NA,NA,NA
2023,3581,0,0,124370,13
2023,8796,0,200000,294100,17
2023,3471,12000,0,102326,17
2023,6866,0,0,135000,12
2023,NA,NA,NA,NA,NA
2023,6048,0,0,0,14
2023,5817,0,0,30940,12
2023,3255,0,0,8500,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,2268,0,0,865625,16
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3489,0,0,23920,12
2023,7150,0,0,16000,12
2023,5778,5200,0,68005,16
2023,5408,0,0,46010,12
2023,7345,14000,0,104000,17
2023,4783,0,0,57856,12
2023,7022,1500,0,164610,17
2023,6485,8000,0,52800,12
2023,8109,18000,0,138100,12
2023,2586,0,0,15000,12
2023,NA,NA,NA,NA,NA
2023,2157,0,0,87216,14
2023,1281,0,0,56400,12
2023,1662,0,0,143000,12
2023,8724,0,0,275080,17
2023,3282,21000,0,171010,16
2023,4317,8000,0,96200,12
2023,5334,0,0,86300,14
2023,462,600,0,34652,16
2023,3190,0,0,72900,12
2023,7184,0,0,25000,12
2023,4403,0,0,6796,16
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,1398,0,0,110800,14
2023,2383,0,0,28805,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3219,0,0,48751,12
2023,7673,0,0,13000,12
2023,6152,700,0,75000,13
2023,7730,0,0,4040,13
2023,8064,0,0,41000,13
2023,NA,NA,NA,NA,NA
2023,7768,0,0,0,12
2023,NA,NA,NA,NA,NA
2023,8522,0,0,38400,14
2023,6964,0,0,50400,11
2023,4405,0,0,30758,13
2023,8230,12000,0,60440,12
2023,NA,NA,NA,NA,NA
2023,7372,0,0,2500,12
2023,4905,3000,0,63400,13
2023,5211,10000,0,6874,14
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,8234,4000,0,205900,12
2023,5216,0,0,91682,17
2023,4430,4000,6000,193000,14
2023,7465,2000,0,104000,14
2023,8114,900,0,100000,12
2023,6347,0,0,125533,12
2023,NA,NA,NA,NA,NA
2023,8935,7500,10,75488,14
2023,8107,15000,0,283925,16
2023,1552,0,0,163400,17
2023,NA,NA,NA,NA,NA
2023,1816,4000,0,70000,14
2023,2583,8500,0,71000,17
2023,2313,0,0,75200,16
2023,NA,NA,NA,NA,NA
2023,1836,0,0,0,16
2023,2859,0,0,97250,12
2023,NA,NA,NA,NA,NA
2023,808,0,0,42543,10
2023,NA,NA,NA,NA,NA
2023,241,0,0,73500,16
2023,415,0,0,0,99
2023,6545,0,0,272300,17
2023,7690,0,0,157495,16
2023,6638,0,0,24000,13
2023,7195,0,0,63900,17
2023,8968,0,1000,30925,15
2023,8268,0,999999999,380039,17
2023,NA,NA,NA,NA,NA
2023,8992,0,10000,147045,17
2023,7509,0,0,80000,16
2023,NA,NA,NA,NA,NA
2023,9004,10000,0,98800,16
2023,NA,NA,NA,NA,NA
2023,3919,0,0,145012,14
2023,5375,0,0,255200,16
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,4566,0,0,40000,12
2023,469,0,0,16800,11
2023,743,0,0,34500,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,1948,0,0,78140,16
2023,2849,32000,0,115500,14
2023,1642,17000,0,182030,17
2023,34,0,0,237670,16
2023,478,0,0,185200,15
2023,750,0,0,62000,14
2023,2880,0,0,5000,9
2023,1630,0,0,0,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,1269,0,0,110000,12
2023,1841,0,0,9108,9
2023,789,0,0,22536,11
2023,5283,30000,0,80166,12
2023,6479,12000,0,6631,17
2023,8461,0,0,55000,14
2023,NA,NA,NA,NA,NA
2023,8899,0,0,115200,12
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,8775,0,0,18400,12
2023,8192,6000,0,26000,15
2023,NA,NA,NA,NA,NA
2023,7259,0,0,95265,12
2023,7188,7000,0,165300,11
2023,219,0,40000,231500,17
2023,2601,0,0,68100,16
2023,1722,10000,0,18000,14
2023,1275,128,0,80500,17
2023,8942,0,999999999,436425,17
2023,3567,0,0,22000,16
2023,4826,0,50000,107300,17
2023,4480,20000,0,315000,16
2023,9134,0,10000,1200,16
2023,NA,NA,NA,NA,NA
2023,9135,0,0,0,16
2023,8507,0,999999998,185850,17
2023,4136,0,282000,738078,14
2023,7031,0,200000,2000200,16
2023,7394,0,0,5750500,17
2023,8491,0,999999999,352325,16
2023,4037,0,0,75000,12
2023,3792,0,0,177250,12
2023,6636,0,0,75243,12
2023,6322,0,0,85000,12
2023,133,6000,0,51754,14
2023,589,300,0,12000,13
2023,663,0,0,98600,15
2023,299,0,0,43100,16
2023,409,30000,0,222506,16
2023,379,0,0,79100,16
2023,1864,0,0,105450,16
2023,1467,44000,0,115050,17
2023,2143,15000,0,56750,16
2023,1679,8000,4800,151960,16
2023,1974,0,0,262957,17
2023,NA,NA,NA,NA,NA
2023,8964,0,0,5323,16
2023,NA,NA,NA,NA,NA
2023,4152,30000,0,92600,16
2023,8638,0,0,85300,99
2023,5185,0,0,150026,14
2023,NA,NA,NA,NA,NA
2023,8358,6000,0,27300,14
2023,4723,50000,0,60000,15
2023,3086,15000,0,391650,16
2023,5238,0,0,114080,14
2023,4490,0,0,210000,16
2023,3992,0,0,17000,13
2023,4262,0,0,33612,12
2023,NA,NA,NA,NA,NA
2023,6971,0,0,46800,12
2023,5168,0,0,106136,10
2023,8613,20000,0,83911,14
2023,4274,4000,0,66880,12
2023,6683,0,0,312010,16
2023,NA,NA,NA,NA,NA
2023,NA,NA,NA,NA,NA
2023,3384,0,0,34485,12
